newcatc,newcat,velocity,weightpercentw,diametermm,thicknessmm,heightin,craterdiameterfromouteredgesmm,whenbreakupstartsframe,breakuplocation,inflectionpoint,retraction,category,comments,craterdiameterfromouteredgesmmno,rownum,blocknum,pcat1,pcat2,pcat3,pcat4,pcat5,pcatmax,rho,sigma,nu,pi1,pi2,pi3,pi4,pi5,pi6,lpi1,lpi2,lpi3,lpi4,lpi5,_clus_2,splash,predsplash,issplash,newcat1,aaa1,aaa2,aaa3,aaa4,aaa5
"Crater","Crater",3.8015907,1,.025,.004,29,51.8,"N","N","N","Y","Stuck","Tiny retraction",62.1,192,16,.29259978,.64580967,.06097746,.00040076,.00021234,.64580967,1000,106,2.1,136.34049,38458049,.38458054,.16000001,6.8759402,42.974625,4.9151554,17.465079,-.95560206,-1.8325814,1.9280284,3,0,.0053244,0,"Crater",.09376518,.15982177,.35942448,.08126375,.30572482
"Splash","Splash",2.5452945,.1,.01,.0005,13,39.3,"129","B","N","N","BUP","Bad Test",47.1,193,1,.0006308,.02209146,.6905388,.16456622,.12217272,.6905388,1000,13,.23,498.348,2.457e+09,.06143668,.05,5.4724871,109.44973,6.2112986,21.622397,-2.7897482,-2.9957322,1.6997332,4,1,.5180676,1,"Splash",.09792049,.16485077,.3615537,.08003378,.29564127
"Intact Sheet","Intact Sheet",2.5452945,.1,.01,.0015,13,35.1,"N","N","N","N","Fall","",42.1,194,2,.0020385,.06793928,.81952483,.06926439,.041233,.81952483,1000,13,.23,498.348,2.457e+09,.55293007,.15,16.064641,107.0976,6.2112986,21.622397,-.59252375,-1.89712,2.7766206,4,0,.0218741,0,"Broken or Intact Sheet",.07027348,.12856599,.33759515,.0874787,.37608668
"Intact Sheet","Intact Sheet",2.5452945,.1,.01,.003,13,36.8,"N","N","N","N","Stick","Bad Drop",44.1,195,3,.01175204,.29285854,.67449717,.01355919,.00733306,.67449717,1000,13,.23,498.348,2.457e+09,2.2117203,.30000001,31.125913,103.75304,6.2112986,21.622397,.79377061,-1.2039728,3.4380407,4,0,.00003,0,"Broken or Intact Sheet",.04322449,.08595546,.27968292,.08901873,.50211841
"Intact Sheet","Intact Sheet",2.5452945,.1,.01,.004,13,34.2,"N","N","N","N","Stick","",41,196,4,.03705791,.54930682,.40708487,.00427289,.0022775,.54930682,1000,13,.23,498.348,2.457e+09,3.9319474,.40000003,40.654811,101.63702,6.2112986,21.622397,1.3691348,-.91629066,3.7051172,4,0,2.10e-07,0,"Broken or Intact Sheet",.03159114,.06516095,.23632858,.08416516,.58275417
"Splash","Splash",2.5452945,.1,.015,.0005,13,44.8,"130","B","N","N","BUP","",53.7,197,5,.00017889,.00636857,.40697839,.25716916,.32930499,.40697839,1000,13,.23,498.348,1.092e+09,.06143668,.03333334,5.4724871,164.1746,6.2112986,20.811467,-2.7897482,-3.4011973,1.6997332,5,1,.9974062,1,"Splash",.09792049,.16485077,.3615537,.08003378,.29564127
"Intact Sheet","Intact Sheet",2.5452945,.1,.015,.0015,13,38.8,"N","N","N","N","Fall","",46.5,198,6,.00057868,.02030434,.67441082,.17297353,.13173262,.67441082,1000,13,.23,498.348,1.092e+09,.55293007,.1,16.064641,160.6464,6.2112986,20.811467,-.59252375,-2.3025851,2.7766206,5,0,.8776816,1,"Broken or Intact Sheet",.07027348,.12856599,.33759515,.0874787,.37608668
"Intact Sheet","Intact Sheet",2.5452945,.1,.015,.003,13,46.2,"N","N","N","N","Stick","",55.4,199,7,.00335953,.10709353,.8195398,.04460815,.025399,.8195398,1000,13,.23,498.348,1.092e+09,2.2117203,.20000001,31.125913,155.62956,6.2112986,20.811467,.79377061,-1.6094379,3.4380407,5,0,.0081528,0,"Broken or Intact Sheet",.04322449,.08595546,.27968292,.08901873,.50211841
"Intact Sheet","Intact Sheet",2.5452945,.1,.015,.004,13,46.3,"N","N","N","N","Stick","",55.5,200,8,.01079098,.2758557,.69062104,.01474363,.00798864,.69062104,1000,13,.23,498.348,1.092e+09,3.9319474,.26666669,40.654811,152.45553,6.2112986,20.811467,1.3691348,-1.3217558,3.7051172,5,0,.0000521,0,"Broken or Intact Sheet",.03159114,.06516095,.23632858,.08416516,.58275417
"Splash","Splash",2.5452945,.1,.02,.0005,13,62.3,"143","B","N","N","BUP","BAD Droplet",74.8,201,9,.00005071,.00181398,.16471109,.19943859,.63398564,.63398564,1000,13,.23,498.348,6.144e+08,.06143668,.025,5.4724871,218.89947,6.2112986,20.236103,-2.7897482,-3.6888794,1.6997332,1,1,.9999768,1,"Splash",.09792049,.16485077,.3615537,.08003378,.29564127
"Splash","Splash",2.5452945,.1,.02,.0015,13,63.8,"213","B","Y","N","Fall","Concavity Change",76.5,202,10,.0001641,.00584533,.38675728,.25859758,.34863571,.38675728,1000,13,.23,498.348,6.144e+08,.55293007,.075,16.064641,214.1952,6.2112986,20.236103,-.59252375,-2.5902671,2.7766206,1,1,.9986264,1,"Splash",.07027348,.12856599,.33759515,.0874787,.37608668
"Broken Sheet","Broken Sheet",2.5452945,.1,.02,.003,13,68.8,"N","N","Y","N","Fall","Concavity Change",82.6,203,11,.00095459,.03304534,.75616099,.1256415,.08419759,.75616099,1000,13,.23,498.348,6.144e+08,2.2117203,.15,31.125913,207.50608,6.2112986,20.236103,.79377061,-1.89712,3.4380407,1,0,.4197959,0,"Broken or Intact Sheet",.04322449,.08595546,.27968292,.08901873,.50211841
"Intact Sheet","Intact Sheet",2.5452945,.1,.02,.004,13,65.3,"N","N","N","N","Stick","Bad Droplet",78.3,204,12,.00308265,.09917291,.82190666,.04821304,.02762475,.82190666,1000,13,.23,498.348,6.144e+08,3.9319474,.20000001,40.654811,203.27404,6.2112986,20.236103,1.3691348,-1.6094378,3.7051172,1,0,.0041781,0,"Broken or Intact Sheet",.03159114,.06516095,.23632858,.08416516,.58275417
"Splash","Splash",2.5452945,.1,.025,.0005,13,78.1,"159","B","N","N","BUP","",93.7,205,13,.00001438,.0005149,.05308797,.08701634,.85936642,.85936642,1000,13,.23,498.348,3.932e+08,.06143668,.02,5.4724871,273.62435,6.2112986,19.789815,-2.7897482,-3.912023,1.6997332,2,1,.9999997,1,"Splash",.09792049,.16485077,.3615537,.08003378,.29564127
"Splash","Splash",2.5452945,.1,.025,.0015,13,99.3,"197","B","N","N","Fall","",119.1,206,14,.00004652,.00166428,.1532277,.19129375,.65376775,.65376775,1000,13,.23,498.348,3.932e+08,.55293007,.06,16.064641,267.74402,6.2112986,19.789815,-.59252375,-2.8134107,2.7766206,2,1,.9999811,1,"Splash",.07027348,.12856599,.33759515,.0874787,.37608668
"Splash","Splash",2.5452945,.1,.025,.003,13,94.2,"209","B","N","N","Fall","Not Smooth Impact Surface",113,207,15,.00027077,.00960751,.50641888,.23879364,.2449092,.50641888,1000,13,.23,498.348,3.932e+08,2.2117203,.12,31.125913,259.38261,6.2112986,19.789815,.79377061,-2.1202635,3.4380407,2,1,.9787216,1,"Splash",.04322449,.08595546,.27968292,.08901873,.50211841
"Intact Sheet","Intact Sheet",2.5452945,.1,.025,.004,13,92.8,"N","N","N","N","Fall","Concavity Change, Sheet held, Big",111.4,208,16,.00087574,.0304013,.74421855,.13341007,.09109433,.74421855,1000,13,.23,498.348,3.932e+08,3.9319474,.16000001,40.654811,254.09256,6.2112986,19.789815,1.3691348,-1.8325814,3.7051172,2,0,.1967204,0,"Broken or Intact Sheet",.03159114,.06516095,.23632858,.08416516,.58275417
"Broken Sheet","Broken Sheet",2.5452945,.15,.01,.0005,13,32.8,"97","T","N","N","OUT","",39.3,209,1,.00099741,.03447502,.76187841,.12177713,.08087203,.76187841,1000,33,.49,196.31891,1.374e+09,.03436069,.05,2.5633274,51.266543,5.2797404,21.041303,-3.3708422,-2.9957322,.94130616,5,0,.0137744,0,"Broken or Intact Sheet",.10705936,.1754184,.36485982,.07729354,.27536887
"Intact Sheet","Intact Sheet",2.5452945,.15,.01,.0015,13,30.9,"N","N","N","N","Stick","",37.1,210,2,.00322062,.10313806,.82082516,.04634709,.02646907,.82082516,1000,33,.49,196.31891,1.374e+09,.30924615,.15,7.4942769,49.961844,5.2797404,21.041303,-1.1736177,-1.89712,2.0141396,5,0,.0022163,0,"Broken or Intact Sheet",.09198509,.15762333,.35837869,.08178487,.31022802
"Intact Sheet","Intact Sheet",2.5452945,.15,.01,.003,13,33.7,"N","N","N","N","Stick","",40.4,211,3,.01846278,.39082885,.57739793,.00866191,.00464853,.57739793,1000,33,.49,196.31891,1.374e+09,1.2369846,.30000001,14.43742,48.124731,5.2797404,21.041303,.21267665,-1.2039728,2.6698234,5,0,.0000896,0,"Broken or Intact Sheet",.07399435,.13385154,.34238453,.08663764,.36313194
"Intact Sheet","Intact Sheet",2.5452945,.15,.01,.004,13,31.4,"N","N","N","N","Stick","",37.7,212,4,.05737997,.6341967,.30427215,.00271013,.00144105,.6341967,1000,33,.49,196.31891,1.374e+09,2.1990839,.40000003,18.789301,46.97325,5.2797404,21.041303,.78804088,-.91629066,2.9332876,5,0,7.73e-06,0,"Broken or Intact Sheet",.06442849,.11999371,.32879763,.08860783,.39817234
"Splash","Splash",2.5452945,.15,.015,.0005,13,40,"140","B","N","N","OUT","",48,213,5,.00028293,.01003433,.51693937,.23586551,.23687786,.51693937,1000,33,.49,196.31891,6.109e+08,.03436069,.03333334,2.5633274,76.899815,5.2797404,20.230373,-3.3708422,-3.4011973,.94130616,1,1,.2043783,0,"Splash",.10705936,.1754184,.36485982,.07729354,.27536887
"Broken Sheet","Broken Sheet",2.5452945,.15,.015,.0015,13,42.8,"N","N","N","N","Stick","",51.3,214,6,.00091503,.03172058,.75041444,.12942754,.08752241,.75041444,1000,33,.49,196.31891,6.109e+08,.30924615,.1,7.4942769,74.942766,5.2797404,20.230373,-1.1736177,-2.3025851,2.0141396,1,0,.0367082,0,"Broken or Intact Sheet",.09198509,.15762333,.35837869,.08178487,.31022802
"Intact Sheet","Intact Sheet",2.5452945,.15,.015,.003,13,44.6,"N","N","N","N","Stick","",53.5,215,7,.00530362,.15885874,.79040913,.02921974,.01620877,.79040913,1000,33,.49,196.31891,6.109e+08,1.2369846,.20000001,14.43742,72.187097,5.2797404,20.230373,.21267665,-1.6094379,2.6698234,1,0,.001389,0,"Broken or Intact Sheet",.07399435,.13385154,.34238453,.08663764,.36313194
"Intact Sheet","Intact Sheet",2.5452945,.15,.015,.004,13,46.4,"N","N","N","N","Stick","",55.7,216,8,.01696234,.37164187,.59690319,.00942727,.00506533,.59690319,1000,33,.49,196.31891,6.109e+08,2.1990839,.26666669,18.789301,70.459875,5.2797404,20.230373,.78804088,-1.3217558,2.9332876,1,0,.0001126,0,"Broken or Intact Sheet",.06442849,.11999371,.32879763,.08860783,.39817234
"Splash","Splash",2.5452945,.15,.02,.0005,13,46.6,"119","B","N","N","OUT","",55.9,217,9,.00008022,.0028661,.23725992,.23710675,.52268702,.52268702,1000,33,.49,196.31891,3.436e+08,.03436069,.025,2.5633274,102.53309,5.2797404,19.655009,-3.3708422,-3.6888794,.94130616,2,1,.7118816,1,"Splash",.10705936,.1754184,.36485982,.07729354,.27536887
"Broken Sheet","Broken Sheet",2.5452945,.15,.02,.0015,13,51.4,"198","M","Y","N","Fall","Sheet Changes Concavity",61.7,218,10,.00025954,.00921286,.49623887,.24146051,.25282822,.49623887,1000,33,.49,196.31891,3.436e+08,.30924615,.075,7.4942769,99.923689,5.2797404,19.655009,-1.1736177,-2.5902671,2.0141396,2,0,.2567633,0,"Broken or Intact Sheet",.09198509,.15762333,.35837869,.08178487,.31022802
"Broken Sheet","Broken Sheet",2.5452945,.15,.02,.003,13,53.8,"194","M","N","N","Fall","",64.5,219,11,.0015091,.05122776,.80350726,.08882476,.05493113,.80350726,1000,33,.49,196.31891,3.436e+08,1.2369846,.15,14.43742,96.249462,5.2797404,19.655009,.21267665,-1.89712,2.6698234,2,0,.0114572,0,"Broken or Intact Sheet",.07399435,.13385154,.34238453,.08663764,.36313194
"Intact Sheet","Intact Sheet",2.5452945,.15,.02,.004,13,56.9,"N","N","N","N","Stick","",68.3,220,12,.0048673,.14779551,.79801655,.0316769,.01764374,.79801655,1000,33,.49,196.31891,3.436e+08,2.1990839,.20000001,18.789301,93.9465,5.2797404,19.655009,.78804088,-1.6094378,2.9332876,2,0,.0008884,0,"Broken or Intact Sheet",.06442849,.11999371,.32879763,.08860783,.39817234
"Splash","Splash",2.5452945,.15,.025,.0005,13,57.3,"156","B","T","N","BUP","",68.8,221,13,.00002274,.00081419,.08140768,.12338157,.79437382,.79437382,1000,33,.49,196.31891,2.199e+08,.03436069,.02,2.5633274,128.16636,5.2797404,19.208721,-3.3708422,-3.912023,.94130616,2,1,.9517231,1,"Splash",.10705936,.1754184,.36485982,.07729354,.27536887
"Broken Sheet","Broken Sheet",2.5452945,.15,.025,.0015,13,67.3,"196","M","N","N","Fall","Fall Over",80.8,222,14,.00007358,.00262981,.22210917,.23102802,.54415941,.54415941,1000,33,.49,196.31891,2.199e+08,.30924615,.06,7.4942769,124.90462,5.2797404,19.208721,-1.1736177,-2.8134107,2.0141396,2,0,.7228993,1,"Broken or Intact Sheet",.09198509,.15762333,.35837869,.08178487,.31022802
"Intact Sheet","Intact Sheet",2.5452945,.15,.025,.003,13,68.3,"N","N","N","N","Fall","",81.9,223,15,.00042823,.01510763,.61248953,.20181461,.17015999,.61248953,1000,33,.49,196.31891,2.199e+08,1.2369846,.12,14.43742,120.31183,5.2797404,19.208721,.21267665,-2.1202635,2.6698234,2,0,.0748878,0,"Broken or Intact Sheet",.07399435,.13385154,.34238453,.08663764,.36313194
"Intact Sheet","Intact Sheet",2.5452945,.15,.025,.004,13,62.3,"N","N","N","N","Stick","",74.8,224,16,.00138452,.04720439,.79670409,.09512041,.05958659,.79670409,1000,33,.49,196.31891,2.199e+08,2.1990839,.16000001,18.789301,117.43313,5.2797404,19.208721,.78804088,-1.8325814,2.9332876,2,0,.0058772,0,"Broken or Intact Sheet",.06442849,.11999371,.32879763,.08860783,.39817234
"Crater","Crater",2.5452945,.25,.01,.0005,13,23.1,"N","N","N","N","Stuck","",27.7,225,1,.00249178,.08177047,.82352446,.0582409,.03397241,.82352446,1000,64,.96,101.22694,6.944e+08,.01736111,.05,1.3085376,26.17075,4.6173649,20.358623,-4.0535225,-2.9957322,.26891016,1,0,.0037313,0,"Crater",.11122799,.18002092,.36581443,.07604079,.26689587
"Crater","Crater",2.5452945,.25,.01,.0015,13,20.3,"N","N","N","N","Stuck","",24.4,226,2,.00801916,.2214341,.74011309,.01968362,.01075002,.74011309,1000,64,.96,101.22694,6.944e+08,.15625,.15,3.8266794,25.511195,4.6173649,20.358623,-1.856298,-1.89712,1.3419974,1,0,.0015111,0,"Crater",.10300182,.17080869,.36361006,.07851328,.28406615
"Crater","Crater",2.5452945,.25,.01,.003,13,21.3,"N","N","N","N","Stuck","",25.6,227,3,.04494726,.58923286,.36045709,.00349966,.00186313,.58923286,1000,64,.96,101.22694,6.944e+08,.62500001,.30000001,7.3745778,24.581925,4.6173649,20.358623,-.47000361,-1.2039728,1.9980386,1,0,.0003092,0,"Crater",.0923273,.15804804,.35858622,.08168501,.30935343
"Crater","Crater",2.5452945,.25,.01,.004,13,25.3,"N","N","N","N","Stuck","",30.4,228,4,.1321729,.71654585,.14961795,.00108684,.00057646,.71654585,1000,64,.96,101.22694,6.944e+08,1.1111112,.40000003,9.599653,23.999131,4.6173649,20.358623,.10536061,-.91629066,2.2617269,1,0,.0000917,0,"Crater",.08614987,.15022725,.35433626,.08345733,.32582929
"Intact Sheet","Intact Sheet",2.5452945,.25,.015,.0005,13,38.8,"N","N","N","N","Stuck","",46.5,229,5,.00070758,.02471218,.71076287,.15344664,.11037073,.71076287,1000,64,.96,101.22694,3.086e+08,.01736111,.03333334,1.3085376,39.256125,4.6173649,19.547693,-4.0535225,-3.4011973,.26891016,2,0,.0161254,0,"Broken or Intact Sheet",.11122799,.18002092,.36581443,.07604079,.26689587
"Crater","Crater",2.5452945,.25,.015,.0015,13,31.4,"N","N","N","N","Stuck","Bad Droplet",37.7,230,6,.00228625,.07555221,.82246639,.06277416,.03692099,.82246639,1000,64,.96,101.22694,3.086e+08,.15625,.1,3.8266794,38.266793,4.6173649,19.547693,-1.856298,-2.3025851,1.3419974,2,0,.0062884,0,"Crater",.10300182,.17080869,.36361006,.07851328,.28406615
"Crater","Crater",2.5452945,.25,.015,.003,13,30.5,"N","N","N","N","Stuck","",36.6,231,7,.01316474,.3163254,.65184386,.01212399,.00654201,.65184386,1000,64,.96,101.22694,3.086e+08,.62500001,.20000001,7.3745778,36.872888,4.6173649,19.547693,-.47000361,-1.6094379,1.9980386,2,0,.0012092,0,"Crater",.0923273,.15804804,.35858622,.08168501,.30935343
"Crater","Crater",2.5452945,.25,.015,.004,13,30,"N","N","N","N","Stuck","",36,232,8,.04138522,.57255451,.380217,.00381257,.0020307,.57255451,1000,64,.96,101.22694,3.086e+08,1.1111112,.26666669,9.599653,35.998696,4.6173649,19.547693,.10536061,-1.3217558,2.2617269,2,0,.0003441,0,"Crater",.08614987,.15022725,.35433626,.08345733,.32582929
"Intact Sheet","Intact Sheet",2.5452945,.25,.02,.0005,13,49.8,"N","N","N","N","Stuck","",59.8,233,9,.00020067,.00713849,.43431221,.25391557,.30443306,.43431221,1000,64,.96,101.22694,1.736e+08,.01736111,.025,1.3085376,52.3415,4.6173649,18.972328,-4.0535225,-3.6888794,.26891016,3,0,.0492701,0,"Broken or Intact Sheet",.11122799,.18002092,.36581443,.07604079,.26689587
"Intact Sheet","Intact Sheet",2.5452945,.25,.02,.0015,13,43.4,"N","N","N","N","Stuck","",52.1,234,10,.00064912,.02271827,.69571863,.16178151,.11913246,.69571863,1000,64,.96,101.22694,1.736e+08,.15625,.075,3.8266794,51.02239,4.6173649,18.972328,-1.856298,-2.5902671,1.3419974,3,0,.0189538,0,"Broken or Intact Sheet",.10300182,.17080869,.36361006,.07851328,.28406615
"Crater","Crater",2.5452945,.25,.02,.003,13,40.2,"N","N","N","N","Stuck","",48.2,235,11,.00376722,.11849543,.81485395,.04017975,.02270365,.81485395,1000,64,.96,101.22694,1.736e+08,.62500001,.15,7.3745778,49.16385,4.6173649,18.972328,-.47000361,-1.89712,1.9980386,3,0,.0035023,0,"Crater",.0923273,.15804804,.35858622,.08168501,.30935343
"Crater","Crater",2.5452945,.25,.02,.004,13,36,"N","N","N","N","Stuck","",43.2,236,12,.01208956,.29862503,.66897138,.01318665,.00712738,.66897138,1000,64,.96,101.22694,1.736e+08,1.1111112,.20000001,9.599653,47.998261,4.6173649,18.972328,.10536061,-1.6094378,2.2617269,3,0,.0009667,0,"Crater",.08614987,.15022725,.35433626,.08345733,.32582929
"Intact Sheet","Intact Sheet",2.5452945,.25,.025,.0005,13,55.9,"N","N","N","N","Stuck","",67.1,237,13,.00005689,.00203447,.18105915,.20992376,.60692574,.60692574,1000,64,.96,101.22694,1.111e+08,.01736111,.02,1.3085376,65.426877,4.6173649,18.526041,-4.0535225,-3.912023,.26891016,3,0,.1298679,0,"Broken or Intact Sheet",.11122799,.18002092,.36581443,.07604079,.26689587
"Intact Sheet","Intact Sheet",2.5452945,.25,.025,.0015,13,56.3,"N","N","N","N","Stuck","",67.6,238,14,.00018409,.00655243,.41375612,.25650045,.32300691,.41375612,1000,64,.96,101.22694,1.111e+08,.15625,.06,3.8266794,63.77799,4.6173649,18.526041,-1.856298,-2.8134107,1.3419974,3,0,.0511865,0,"Broken or Intact Sheet",.10300182,.17080869,.36361006,.07851328,.28406615
"Crater","Crater",2.5452945,.25,.025,.003,13,45.8,"N","N","N","N","Stuck","",54.9,239,15,.00107075,.03691349,.7706007,.1156676,.07574747,.7706007,1000,64,.96,101.22694,1.111e+08,.62500001,.12,7.3745778,61.454815,4.6173649,18.526041,-.47000361,-2.1202635,1.9980386,3,0,.0093031,0,"Crater",.0923273,.15804804,.35858622,.08168501,.30935343
"Crater","Crater",2.5452945,.25,.025,.004,13,49,"N","N","N","N","Stuck","Vertical End",58.8,240,16,.00345685,.10984345,.81853547,.04346503,.02469919,.81853547,1000,64,.96,101.22694,1.111e+08,1.1111112,.16000001,9.599653,59.997829,4.6173649,18.526041,.10536061,-1.8325814,2.2617269,3,0,.0025074,0,"Crater",.08614987,.15022725,.35433626,.08345733,.32582929
"Lump","Lump",2.5452945,1,.01,.0005,13,13.5,"N","N","N","Y","Stuck","Fill back",16.2,241,1,.70804,.28088965,.01096573,.0000684,.00003622,.70804,1000,106,2.1,61.118151,2.404e+08,.00600907,.05,.60007245,12.001448,4.1128089,19.29766,-5.1144851,-2.9957322,-.51070488,2,0,.0021688,0,"Lump",.11364385,.18262754,.36622611,.07531666,.26218583
"Lump","Lump",2.5452945,1,.01,.0015,13,16.1,"N","N","N","Y","Stuck","Fill back",19.3,242,2,.88698214,.10957069,.00341484,.00002114,.00001119,.88698214,1000,106,2.1,61.118151,2.404e+08,.05408163,.15,1.7655482,11.770321,4.1128089,19.29766,-2.9172606,-1.89712,.56846121,2,0,.0015118,0,"Lump",.10969353,.17834227,.36550002,.0765016,.26996258
"Lump","Lump",2.5452945,1,.01,.003,13,16.1,"N","N","N","Y","Stuck","Boing",19.3,243,3,.97858198,.0208242,.00058827,3.631e-06,1.923e-06,.97858198,1000,106,2.1,61.118151,2.404e+08,.21632653,.30000001,3.4319558,11.439852,4.1128089,19.29766,-1.5309663,-1.2039728,1.2331303,2,0,.000813,0,"Lump",.10425472,.17224594,.36403144,.07813688,.28133102
"Lump","Lump",2.5452945,1,.01,.004,13,14.3,"N","N","N","Y","Stuck","Great boing",17.2,244,4,.99328229,.00653414,.00018185,1.122e-06,5.941e-07,.99328229,1000,106,2.1,61.118151,2.404e+08,.38458054,.40000003,4.4918643,11.22966,4.1128089,19.29766,-.95560206,-.91629066,1.5022678,2,0,.0005095,0,"Lump",.10092058,.16839358,.36283684,.07913752,.28871148
"Lump","Lump",2.5452945,1,.015,.0005,13,24,"N","N","N","Y","Stuck","Fill back",28.8,245,5,.40738166,.55462713,.03762222,.00024122,.00012778,.55462713,1000,106,2.1,61.118151,1.068e+08,.00600907,.03333334,.60007245,18.002172,4.1128089,18.48673,-5.1144851,-3.4011973,-.51070488,3,0,.0040008,0,"Lump",.11364385,.18262754,.36622611,.07531666,.26218583
"Lump","Lump",2.5452945,1,.015,.0015,13,24,"N","N","N","Y","Stuck","Fill back",28.8,246,6,.68988787,.29805614,.01194195,.00007456,.00003949,.68988787,1000,106,2.1,61.118151,1.068e+08,.05408163,.1,1.7655482,17.655481,4.1128089,18.48673,-2.9172606,-2.3025851,.56846121,3,0,.0027097,0,"Lump",.10969353,.17834227,.36550002,.0765016,.26996258
"Lump","Lump",2.5452945,1,.015,.003,13,22.7,"N","N","N","Y","Stuck","Boing",27.2,247,7,.92832155,.0695867,.00207217,.00001281,6.783e-06,.92832155,1000,106,2.1,61.118151,1.068e+08,.21632653,.20000001,3.4319558,17.159779,4.1128089,18.48673,-1.5309663,-1.6094379,1.2331303,3,0,.001396,0,"Lump",.10425472,.17224594,.36403144,.07813688,.28133102
"Lump","Lump",2.5452945,1,.015,.004,13,18.5,"N","N","N","Y","Stuck","Boing",22.2,248,8,.97669675,.02265595,.00064125,3.958e-06,2.096e-06,.97669675,1000,106,2.1,61.118151,1.068e+08,.38458054,.26666669,4.4918643,16.84449,4.1128089,18.48673,-.95560206,-1.3217558,1.5022678,3,0,.0008503,0,"Lump",.10092058,.16839358,.36283684,.07913752,.28871148
"Lump","Lump",2.5452945,1,.02,.0005,13,32.8,"N","N","N","Y","Stuck","Fill back",39.3,249,9,.16308049,.71463636,.12098263,.0008499,.00045062,.71463636,1000,106,2.1,61.118151,60090706,.00600907,.025,.60007245,24.002896,4.1128089,17.911366,-5.1144851,-3.6888794,-.51070488,3,0,.0066126,0,"Lump",.11364385,.18262754,.36622611,.07531666,.26218583
"Lump","Lump",2.5452945,1,.02,.0015,13,30,"N","N","N","Y","Stuck","Fill back",36,250,10,.38672757,.57199872,.04087147,.00026294,.00013929,.57199872,1000,106,2.1,61.118151,60090706,.05408163,.075,1.7655482,23.540641,4.1128089,17.911366,-2.9172606,-2.5902671,.56846121,3,0,.0043982,0,"Lump",.10969353,.17834227,.36550002,.0765016,.26996258
"Lump","Lump",2.5452945,1,.02,.003,13,30.4,"N","N","N","Y","Stuck","Fill back",36.5,251,11,.78591981,.20673963,.00727144,.00004519,.00002393,.78591981,1000,106,2.1,61.118151,60090706,.21632653,.15,3.4319558,22.879705,4.1128089,17.911366,-1.5309663,-1.89712,1.2331303,3,0,.0022053,0,"Lump",.10425472,.17224594,.36403144,.07813688,.28133102
"Lump","Lump",2.5452945,1,.02,.004,13,35.6,"N","N","N","Y","Stuck","Fill Back",42.7,252,12,.92236333,.07535683,.00225848,.00001396,7.394e-06,.92236333,1000,106,2.1,61.118151,60090706,.38458054,.20000001,4.4918643,22.45932,4.1128089,17.911366,-.95560206,-1.6094378,1.5022678,3,0,.0013194,0,"Lump",.10092058,.16839358,.36283684,.07913752,.28871148
"Lump","Lump",2.5452945,1,.025,.0005,13,42,"N","N","N","Y","Stuck","Fill back",50.4,253,13,.05234332,.61812432,.32495936,.00298508,.00158792,.61812432,1000,106,2.1,61.118151,38458049,.00600907,.02,.60007245,30.003622,4.1128089,17.465079,-5.1144851,-3.912023,-.51070488,3,0,.0105816,0,"Lump",.11364385,.18262754,.36622611,.07531666,.26218583
"Lump","Lump",2.5452945,1,.025,.0015,13,37.9,"N","N","N","Y","Stuck","Fill Back",45.5,254,14,.15164298,.71650663,.13043283,.00092635,.00049122,.71650663,1000,106,2.1,61.118151,38458049,.05408163,.06,1.7655482,29.425803,4.1128089,17.465079,-2.9172606,-2.8134107,.56846121,3,0,.0069441,0,"Lump",.10969353,.17834227,.36550002,.0765016,.26996258
"Lump","Lump",2.5452945,1,.025,.003,13,41.5,"N","N","N","Y","Stuck","Fill back",49.8,255,15,.50995374,.46462177,.02518071,.00015937,.00008441,.50995374,1000,106,2.1,61.118151,38458049,.21632653,.12,3.4319558,28.599632,4.1128089,17.465079,-1.5309663,-2.1202635,1.2331303,3,0,.0034116,0,"Lump",.10425472,.17224594,.36403144,.07813688,.28133102
"Lump","Lump",2.5452945,1,.025,.004,13,41.1,"N","N","N","Y","Stuck","Fill Back",49.3,256,16,.77104397,.22095922,.00792146,.00004926,.00002608,.77104397,1000,106,2.1,61.118151,38458049,.38458054,.16000001,4.4918643,28.074151,4.1128089,17.465079,-.95560206,-1.8325814,1.5022678,3,0,.0020136,0,"Lump",.10092058,.16839358,.36283684,.07913752,.28871148
